Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3FMVQT877FRE859EMEV0ZILFNGSGDE,2019-12-01 01:44:46 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3U5NZHP4LR2837DM164AUJK3CMPHP3
3QYRTJVAJEJQ9N12H38IOMJLTD3PSC,2019-12-01 01:44:46 -0800,2019-12-01 06:47:11 -0800,AssignmentPayment,,A35IFC9FWI40FY,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3TY7ZAOG5FKWHGAAQ6SHSAZNWVP0KR
3LS77O4YON2UUXNFX5SGCAQNJXELDP,2019-12-01 01:44:46 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3TY7ZAOG5FKWHGAAQ6SHSAZNWVP0KR
3H4MJ7VD4QW6O0T6683I3N19EAOPUS,2019-12-01 01:44:46 -0800,2019-12-01 08:22:25 -0800,AssignmentPayment,,A1AIVNFDDQYIFG,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3U5NZHP4LR2837DM164AUJK3CMPPHB
3O6MUSIHCGHRSH1BOBN60AT8VAULF0,2019-12-01 01:44:46 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3U5NZHP4LR2837DM164AUJK3CMPPHB
3H4MJ7VD4QW6O0T6683I3N19EAOUPX,2019-12-01 01:44:46 -0800,2019-12-01 08:14:02 -0800,AssignmentPayment,,AT60ESWGVSAG9,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3U4J9857OEB96O605S0X8MQKHFEB7A
3L2WG21XYI17NN0G509A3VHB804QAH,2019-12-01 01:44:46 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3U4J9857OEB96O605S0X8MQKHFEB7A
360NW3FS0WYDPIACSVE2Y2FI3V2WYS,2019-12-01 01:44:46 -0800,2019-12-01 08:53:51 -0800,AssignmentPayment,,A6J60N9Y87E4P,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3TXD01ZLD4HRJ0XN3LJLA0YYFYV4U0
3HUHAARHHEFU1WIXRABSRUZVGBJSJO,2019-12-01 01:44:46 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3TXD01ZLD4HRJ0XN3LJLA0YYFYV4U0
3J9DR28ZAL1EKTV2Y3N3QC2G632IVY,2019-12-01 01:45:05 -0800,2019-12-01 07:09:14 -0800,AssignmentPayment,,A2RP3IEVP7OU8F,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALI7SN5
304R9X8LCY1J0BNEI96K5030NSTEG5,2019-12-01 01:45:05 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALI7SN5
39XDUNKCQ0E6OI0XYIOLEXZ1MEAIX1,2019-12-01 01:45:05 -0800,2019-12-01 08:45:08 -0800,AssignmentPayment,,A3TQUS51JKYUUE,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALIENS7
3N85SL109WLXW2T98X6NQCGG25LEIX,2019-12-01 01:45:05 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALIENS7
30P6MK0AIBIX7Z6ZEUMCSWN3XFPNJY,2019-12-01 01:45:05 -0800,2019-12-01 08:18:25 -0800,AssignmentPayment,,A2KROBPV0YPE4A,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UXUOQ9OKEX4NE18ZE01DB6EZXZA7K
38H12KHWEXNBZBGM19FATRJP2VGJ48,2019-12-01 01:45:06 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UXUOQ9OKEX4NE18ZE01DB6EZXZA7K
3C3A4H0QMB5J2YWFJ5BBBJGKOHBS33,2019-12-01 01:45:05 -0800,2019-12-01 07:13:37 -0800,AssignmentPayment,,A1T2VJVO106DJZ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UNH76FOCS5O4Z6YJQG6ZFLBXDRMYB
3HH2L57EWPGBMUHPZRMB0W6BS6LNOQ,2019-12-01 01:45:05 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UNH76FOCS5O4Z6YJQG6ZFLBXDRMYB
3TNLP5TXT7FMGDJJXOZ4QGE42D2S5T,2019-12-01 01:45:05 -0800,2019-12-01 05:11:32 -0800,AssignmentPayment,,A1BFW88CZ8UUTI,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALI9SN7
3F1GHWD9MDGE76U5E4EFP11B773NQY,2019-12-01 01:45:05 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UWN2HHPUY5XQVFPWL3HU8MALI9SN7
3X9O53E3VBB4GSMDNPC28X263D9UT2,2019-12-01 01:45:05 -0800,2019-12-01 06:08:40 -0800,AssignmentPayment,,AJTLLYV8O5FQU,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UN61F00HWPHZR96DW7QAHHS8VM5R2
321KY3KYLKDAD0HSL5BWZE72TF2QEC,2019-12-01 01:45:05 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UN61F00HWPHZR96DW7QAHHS8VM5R2
334ET3HO7ORJTKQ2SKCH9FQR0YPUVI,2019-12-01 01:45:05 -0800,2019-12-01 05:18:08 -0800,AssignmentPayment,,A1TM2K1JESQBE0,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UNH76FOCS5O4Z6YJQG6ZFLBXDZYMV
3GG72H3MEZA8XEDJR01KZHSE6VHQGT,2019-12-01 01:45:05 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3UNH76FOCS5O4Z6YJQG6ZFLBXDZYMV
3ZMA65KZ4AWVHNJHUSZF8TZ50KTX0L,2019-12-01 01:45:05 -0800,2019-12-01 06:02:23 -0800,AssignmentPayment,,A18QU0YQB6Q8DF,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3URFVVM165I7MXLCOE9B4WB7GTXUZ1
30IAP7P1VA60WM6XUVN579CNK0OSLQ,2019-12-01 01:45:05 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3URFVVM165I7MXLCOE9B4WB7GTXUZ1
3R4D004BEJ8Z16J3YWBI712V30TD8M,2019-12-01 01:45:06 -0800,2019-12-01 07:01:42 -0800,AssignmentPayment,,A15UQR1BGDXBGH,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VD82FOHKQOZ1ZQ50EDUUSIXPPOCO8
32MRAT6P4YU6WFZTP6JRC9M32J38T9,2019-12-01 01:45:06 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VD82FOHKQOZ1ZQ50EDUUSIXPPOCO8
3JQCHWDAESGGURZ0YR3BL6E7AD3FKI,2019-12-01 01:45:06 -0800,2019-12-01 08:45:32 -0800,AssignmentPayment,,A2YAS6UIR1S8XS,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VBEN272MKZRG3Y39HQM4ODDK6PGSP
3IKF1BKJ6TTNDBMARML30V6QUM2B5K,2019-12-01 01:45:06 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VBEN272MKZRG3Y39HQM4ODDK6PGSP
390Y600R3SIVTD0CZ0C6BIFCUE8IZY,2019-12-01 01:45:06 -0800,2019-12-01 06:50:18 -0800,AssignmentPayment,,A2IFRP1FCMYKPU,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VE8AYVF8MX3JJNZKZEZ5CD07XF8FF
31RTL0YYTAHO2XJX80RZ3SVTU9AEK8,2019-12-01 01:45:06 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VE8AYVF8MX3JJNZKZEZ5CD07XF8FF
3M8V2ZKXIYI5D9WQTGYA76FAK0IKUM,2019-12-01 01:45:06 -0800,2019-12-01 08:02:09 -0800,AssignmentPayment,,A3AL31T23P4ZZ5,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V0Z7YWSIY0HT1704XA2D73J9R82VR
3I0ADXMQV86B6PNADKQQNIO0ZT8GFP,2019-12-01 01:45:06 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V0Z7YWSIY0HT1704XA2D73J9R82VR
3HYJ2259VEXI5DLVOGDBPU075GTKWL,2019-12-01 01:45:06 -0800,2019-12-01 07:44:17 -0800,AssignmentPayment,,A2VQJP2NB4L3G9,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V0Z7YWSIY0HT1704XA2D73J9RE2VX
3XNERGAJA54VKLEG8AEQQ30DF8LGHN,2019-12-01 01:45:06 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V0Z7YWSIY0HT1704XA2D73J9RE2VX
35YMNEIPARPMUIGV3HVZARLNGOTKYK,2019-12-01 01:45:06 -0800,2019-12-01 08:47:35 -0800,AssignmentPayment,,A19569VHQ4OIJD,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V5Q80FXIXRXHS5HKN4WUCB0I7F32V
311XF9PG8PIRBR96WAHB2GGSS0PGJS,2019-12-01 01:45:06 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3V5Q80FXIXRXHS5HKN4WUCB0I7F32V
3CUAJAGPH6BJG4IB18IJLBM6ZQZPWR,2019-12-01 01:45:06 -0800,2019-12-01 08:33:16 -0800,AssignmentPayment,,ATZHHUHZ18J5H,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VAR3R6G1P1XPW0SJ2XPS6MEZY5O8G
33TQ8B6ARDFB6DSHJ1B63V5LBP7LHY,2019-12-01 01:45:06 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VAR3R6G1P1XPW0SJ2XPS6MEZY5O8G
3KSJNPVKS332DXMV9F3TRHSKXIDX25,2019-12-01 01:45:06 -0800,2019-12-01 07:59:04 -0800,AssignmentPayment,,A36SUOEMOIXFSO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VA45EW49NNFEWG7KHOADWZ6LSY1O8
3TX7NR3XMG1QKM9I683KK1GCPVOSNS,2019-12-01 01:45:06 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VA45EW49NNFEWG7KHOADWZ6LSY1O8
37JREUXOAJMBKFZ3J3GR0J6BZIYFMN,2019-12-01 01:45:07 -0800,2019-12-01 08:46:10 -0800,AssignmentPayment,,A3PH1LTK6DNGBX,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHP9MDGRNK5VMDC1BU47Y9JXOXCFM
3T53UIRFGW720F0TFF00YFKMLSXB7Z,2019-12-01 01:45:07 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHP9MDGRNK5VMDC1BU47Y9JXOXCFM
3XL1H8H9Z150HT2SG9WRXZ4ITBJL0N,2019-12-01 01:45:07 -0800,2019-12-01 05:45:43 -0800,AssignmentPayment,,A3O4VPJT4GOBMB,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHHR074H3HLJXSCW5PRMPMPT9S7LT
3KPQU6N0ML9X6HX6ZVTOIVTKWPUGLU,2019-12-01 01:45:07 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHHR074H3HLJXSCW5PRMPMPT9S7LT
30UD4MT5WJ3N59DBG907687MAYZPYQ,2019-12-01 01:45:07 -0800,2019-12-01 06:57:38 -0800,AssignmentPayment,,A2V49JNWY4D8E0,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VELCLL3GKJL8J3ELE5KQ2QSTR71FM
3779W4L7PXT7XJN771ERF8L0OHBLJ3,2019-12-01 01:45:07 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VELCLL3GKJL8J3ELE5KQ2QSTR71FM
3TCIPJXVRF6B8QI58E4NEL3C3H6Q0H,2019-12-01 01:45:07 -0800,2019-12-01 07:09:47 -0800,AssignmentPayment,,A2PNCZFQM6J1A8,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHHR074H3HLJXSCW5PRMPMPT9YL7D
3QV2B1JR3TKDS9B7AMQ4VNYSS6GLL5,2019-12-01 01:45:07 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHHR074H3HLJXSCW5PRMPMPT9YL7D
3EIR638GF8DI40LJN181X9WR0FQQ21,2019-12-01 01:45:07 -0800,2019-12-01 05:22:42 -0800,AssignmentPayment,,A3ODGLELT1TPX,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNL7UK1XFJMH3FNNXPUW89NLAZFTA
3JAZ9LXNUZF3G9ESMZ6J8F2HX1GLN7,2019-12-01 01:45:07 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNL7UK1XFJMH3FNNXPUW89NLAZFTA
3TSEWOT1N34BX9VXSZDZX0NCG9XUXL,2019-12-01 01:45:07 -0800,2019-12-01 06:49:40 -0800,AssignmentPayment,,AKMOBFEEKW378,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VJ40NV2QINGNGSGM08KJ2I1DBOOT3
33KLL5W1BXUMT5JEHO1NKT5UL89QIL,2019-12-01 01:45:07 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VJ40NV2QINGNGSGM08KJ2I1DBOOT3
3T93YAJDZAZCGB1IDTMHKWPIHW9X41,2019-12-01 01:45:07 -0800,2019-12-01 08:24:01 -0800,AssignmentPayment,,A2HUTXBZ4YCVYT,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VELCLL3GKJL8J3ELE5KQ2QSTR6F1Z
3QVR1NU3H6PQN7LVMNGCOQL7PAPSPO,2019-12-01 01:45:07 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VELCLL3GKJL8J3ELE5KQ2QSTR6F1Z
3IFDGN859YSNAZNGCV2QKFGOGS3ZPR,2019-12-01 01:45:07 -0800,2019-12-01 06:59:38 -0800,AssignmentPayment,,A2A1E85FL1JAB9,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHP9MDGRNK5VMDC1BU47Y9JXOXFCP
31OOU3COVYEZSVWXRZ3K9IGJPSJVAG,2019-12-01 01:45:07 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VHP9MDGRNK5VMDC1BU47Y9JXOXFCP
3IRAYSSUNUC7D356VW05GNXXQ93L27,2019-12-01 01:45:08 -0800,2019-12-01 06:59:22 -0800,AssignmentPayment,,AZBS0MVCBSCGY,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXM9VU
3D4NSQ1WDR4NUH0RB893VNX91KUGNW,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXM9VU
3R8U9DGNU18HGHKTZAJT92UVANZL43,2019-12-01 01:45:08 -0800,2019-12-01 07:15:18 -0800,AssignmentPayment,,A3IVXZJS7DQIQQ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VP0C6EFSGWMLFWSD7LEGO1IY3Z6MW
3A276MS28HSNX2C4RNMVZC241ZVGPS,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VP0C6EFSGWMLFWSD7LEGO1IY3Z6MW
3BJFX6NUQBBVV4O7IYC860E96E5L6O,2019-12-01 01:45:08 -0800,2019-12-01 06:24:42 -0800,AssignmentPayment,,AJ5FIYV8LK6XP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LHRK9
3UG3XSNSWHV89FSJ4FQK472J2HJGRK,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LHRK9
3CSWZ1CQND4TQPXKTSE4L34K6ZUNN2,2019-12-01 01:45:08 -0800,2019-12-01 05:32:23 -0800,AssignmentPayment,,A1VZXJMRR7YX7U,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXIV9C
3DGFXKKDDL5CIC3ODC5NA3ZU4HCJ8F,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXIV9C
39QGDX3WI3STTA9X97RWPS9F6EVNPY,2019-12-01 01:45:08 -0800,2019-12-01 08:08:35 -0800,AssignmentPayment,,A33O40H9ABQPWM,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W8CV64QJ2ZNBKXFKH8D8TKO7IF9H8
36NMTUNRS89Q10W3AAP16U5PU5CJAJ,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W8CV64QJ2ZNBKXFKH8D8TKO7IF9H8
3TVZ819G0V8024VCTH1KUL3NO9VUZI,2019-12-01 01:45:08 -0800,2019-12-01 05:04:39 -0800,AssignmentPayment,,AAKBYJD64R6K,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LPKRA
3H39EKTZVBQDZ092HRMZX9K7DCYQKW,2019-12-01 01:45:08 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LPKRA
38KUSC05QHQ3KNZ4QW2XYDLUP1RV1J,2019-12-01 01:45:08 -0800,2019-12-01 08:57:40 -0800,AssignmentPayment,,A13Y5SUT236JE4,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LQRKI
35WOBIDDR2W8PO9523ZFCMCB2HTQM1,2019-12-01 01:45:08 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W2LOLRXLBFKHAU9KJBWC60A5LQRKI
32T97T3VXYV8MC3VPN6FPAG3HARZRJ,2019-12-01 01:45:08 -0800,2019-12-01 08:05:02 -0800,AssignmentPayment,,A2LX4PAS6LLYEO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXHV9B
38KYXHRBZCXNLATVBDZBFD67PV4VCI,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VNXK88KKCISTLSZP6PHNUBXFXHV9B
3YKF2JRV0J7L2RGNTCBAPPHL5VOZTW,2019-12-01 01:45:08 -0800,2019-12-01 06:53:13 -0800,AssignmentPayment,,AU1A3DACBNFR3,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VW04L3ZLT6AY6FSS1WDRIU02BGXXZ
3INCC4VPI0Q2I8D97456516AA7HVEB,2019-12-01 01:45:08 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3VW04L3ZLT6AY6FSS1WDRIU02BGXXZ
3MGPY8TFGECZKIKFWJV4SNVGUIDFO2,2019-12-01 01:45:09 -0800,2019-12-01 06:49:56 -0800,AssignmentPayment,,A19F75QCU199K8,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860MU7B
3HYA1E1IUBU6EYOMUCYKCBBSGILB9B,2019-12-01 01:45:09 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860MU7B
3W784DJ4TPQIZI7VBD96QEA0C9VL8A,2019-12-01 01:45:09 -0800,2019-12-01 05:49:17 -0800,AssignmentPayment,,A3QS7M912JGKFD,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WETL7AQWT8PGPO4266USJEC2H8530
3Q79SIBSZ27LPU5B84VF4M31Q2GGTX,2019-12-01 01:45:09 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WETL7AQWT8PGPO4266USJEC2H8530
3T4C43YM63VE5NPCMZVLUN9U7WJNRQ,2019-12-01 01:45:09 -0800,2019-12-01 06:48:37 -0800,AssignmentPayment,,A3CL3PVKQ4AUQ4,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860M7UO
3DJWW82EWMSEUFT1UOLSCPVDU8XJCL,2019-12-01 01:45:09 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860M7UO
3PVIZTMM9O7RL224QO0GU2ACVHGNT3,2019-12-01 01:45:09 -0800,2019-12-01 06:12:17 -0800,AssignmentPayment,,A2TBSQP1TB2PKP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJ1OXY92AG8NS6R9JS7RB29AH78A7
3NMABV6SFALTRDDFQFRN2DVGFKAJEE,2019-12-01 01:45:09 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJ1OXY92AG8NS6R9JS7RB29AH78A7
3NZBHOW9MF9S7E06RFRPQOTPKTMQ4X,2019-12-01 01:45:09 -0800,2019-12-01 05:28:45 -0800,AssignmentPayment,,A3H3BTRV6I3LYU,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJ1OXY92AG8NS6R9JS7RB29AHZA81
3G8JNHOTPP33JUQ52EJBC47CXGHLP3,2019-12-01 01:45:09 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJ1OXY92AG8NS6R9JS7RB29AHZA81
3ETBCNLTJOXZUQDJD0GGM60RNL5V3B,2019-12-01 01:45:09 -0800,2019-12-01 06:32:59 -0800,AssignmentPayment,,A1R8A8BK2VN7RH,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WETL7AQWT8PGPO4266USJEC2H653Y
3KTMVW94XXMWPRUHFJES4Q1GXH8QOG,2019-12-01 01:45:09 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WETL7AQWT8PGPO4266USJEC2H653Y
3DKOM3QKVK2QVY5WWHFWHU9WDNFX6M,2019-12-01 01:45:09 -0800,2019-12-01 08:31:34 -0800,AssignmentPayment,,A1UFDXR3WKRKY0,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860L7UN
3A9NSTPT56SBZK1AZFK1TLLMQSDSRG,2019-12-01 01:45:09 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WAKVUDHUWGO2NF65JHSDCI860L7UN
34F5QJUGCWN0FJKCY7BPQ7562G4ZVC,2019-12-01 01:45:09 -0800,2019-12-01 08:10:10 -0800,AssignmentPayment,,A4TQSZDPARE7I,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W92K5RLWUH9SYQNMGC0BE6VT1YV5K
3W2ZGIEDBFN02M90DZVU54RMNNWVGS,2019-12-01 01:45:09 -0800,2019-12-01 06:23:09 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3W92K5RLWUH9SYQNMGC0BE6VT1YV5K
3KBKWA7PT6CDKUCIVUVW3S8QTOTDAQ,2019-12-01 01:45:10 -0800,2019-12-01 09:01:37 -0800,AssignmentPayment,,A28EHYV1PWVU6Z,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJEQKOXA82QCSM6AYJSC1F1WBTA1H
38HHYT9AGBAL973IU1J6DRAOZ4J8VP,2019-12-01 01:45:10 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3WJEQKOXA82QCSM6AYJSC1F1WBTA1H
